gene,trim.211r.gtf,trim.218r.gtf,trim.227r.gtf,trim.235r.gtf,trim.236r.gtf,trim.244r.gtf,trim.253r.gtf,trim.61r.gtf,trim.71r.gtf,trim.76r.gtf,trim.82r.gtf,trim.86r.gtf
Peve_00026135,10.59190212,10.8203208,10.76734486,11.64160556,10.14698268,10.26663279,10.62633817,11.08453358,10.65633002,10.59838968,9.93017548,10.79179016
Peve_00034906,11.68584336,11.4999387,11.73801664,11.12390268,6.391015158,9.078491232,7.651370657,10.87600644,9.358122439,8.137180096,9.753276303,10.50643587
Peve_00010039,7.954894601,7.672101422,8.092862803,6.391015158,8.340797439,6.391015158,7.768162605,7.85688109,8.301606393,7.900923785,7.421365493,8.14280404
Peve_00034904,7.17104907,6.391015158,7.542704305,6.391015158,6.391015158,6.391015158,7.162487194,7.454650442,6.391015158,6.391015158,6.391015158,6.946990584
Peve_00034903,7.17104907,6.761890518,6.933059691,6.391015158,7.45010577,6.391015158,6.570004457,6.391015158,6.391015158,8.008076504,8.931782543,7.353482188
Peve_00031367,7.834214772,7.924569129,7.782790827,6.391015158,9.638821799,8.096102568,7.954838936,8.254050723,8.13007064,9.030393403,9.12184275,7.212326216
Peve_00031366,8.792036682,9.147672231,8.898394579,9.437906724,9.262460437,9.443691185,8.890034937,8.973034472,9.397966978,10.5080308,8.445431433,9.093111674
Peve_00031360,7.320835402,7.545746635,7.980133196,6.391015158,7.75345866,6.391015158,7.593534683,7.537563022,6.391015158,6.391015158,6.391015158,7.020338869
Peve_00031362,6.874848011,6.391015158,6.971327043,6.391015158,6.391015158,6.391015158,6.939737645,6.391015158,8.420413279,7.276711245,6.391015158,7.172565733
Peve_00027305,7.877803146,7.581053135,7.732277359,6.391015158,8.112122749,6.391015158,7.703416729,6.391015158,9.58178466,8.016572437,6.391015158,7.933681133
Peve_00013410,6.87991988,6.391015158,7.203140346,6.391015158,7.424713866,6.391015158,6.391015158,7.13433304,6.391015158,7.117880969,6.391015158,6.602268091
Peve_00013415,8.306003774,8.620102112,7.889674259,8.814485618,8.245355208,8.949279736,8.36411508,8.560296505,8.643146594,8.152380128,9.614827297,7.890673525
Peve_00028055,9.59006888,9.979387036,9.909042042,9.402841489,9.980779965,10.19717512,9.528301792,9.990367144,9.642488085,10.51208018,10.79077671,9.844101839
Peve_00028057,6.691299261,6.391015158,6.858237158,6.391015158,7.329524201,6.391015158,6.391015158,6.86700695,6.813072499,6.391015158,7.82016089,6.984861366
Peve_00028056,7.759061274,7.770219996,8.381154,6.391015158,8.512493806,6.391015158,8.071878069,8.081685634,8.957968582,8.204131236,6.391015158,7.764775462
Peve_00028051,7.567685633,7.563560825,6.696369175,6.391015158,7.854375835,6.916863492,7.758065642,7.268217062,6.391015158,7.047476908,6.391015158,7.100866721
Peve_00028050,6.92791157,7.211500915,6.391015158,6.391015158,7.277521536,7.067433895,7.142369435,6.978281878,6.391015158,7.047476908,6.391015158,6.812399124
Peve_00028053,7.741442536,7.589683128,7.49861684,7.628418338,8.292540904,7.612878447,8.659158899,7.946415947,6.391015158,6.9678991,6.391015158,7.637985096
Peve_00017566,6.843178776,6.391015158,6.789315005,6.391015158,8.735873591,6.391015158,9.449994393,6.391015158,6.391015158,6.99566009,6.391015158,6.391015158
Peve_00029908,11.52014977,11.74676128,12.04234717,11.14847167,11.33256721,11.79327479,11.69547478,11.45330924,11.97880831,12.55118741,12.27492958,11.15437912
Peve_00029909,9.453462584,9.358076718,9.370677408,9.64170395,8.218001902,9.480082158,9.254952284,9.224073609,9.901196687,9.69895624,10.25584586,9.776906863
Peve_00029901,7.451615148,7.509088995,7.516499834,7.923187052,6.391015158,7.275809367,7.503089353,7.477496198,6.391015158,6.907674928,6.391015158,7.415910366
Peve_00029902,9.294048722,7.886327718,9.587525334,6.391015158,7.716007236,7.678552694,6.391015158,7.981735792,6.391015158,8.619698345,8.445431433,7.915449223
Peve_00029903,7.039264163,6.391015158,7.028388581,6.391015158,6.391015158,6.391015158,6.391015158,6.86700695,6.391015158,7.600794699,6.391015158,7.199311964
Peve_00029904,9.367953316,9.755277479,9.533856911,9.233142371,8.979621135,8.831372272,8.792171746,8.912450922,8.420413279,8.991330484,9.734308867,9.21442619
Peve_00029905,11.41129664,11.10157149,10.74526032,10.42408476,10.14249331,11.00201363,11.28529907,10.47377842,11.06056468,10.06107647,11.65992577,11.15894213
Peve_00029906,11.46933467,11.73105897,11.83400101,11.17262815,12.53033556,11.51296555,11.86172562,12.25824074,12.14015873,12.14835125,12.25199161,11.5456385
Peve_00029907,8.033360701,7.389453369,8.224072844,7.721281137,7.329524201,8.855789619,7.946314539,8.088057277,6.391015158,7.919495463,6.391015158,7.286038171
Peve_00007474,8.163991494,7.545746635,7.547002476,6.391015158,7.802894769,6.391015158,6.790229245,7.849086229,6.391015158,8.22565739,6.391015158,7.172565733
Peve_00035584,11.17809988,11.63686966,11.50867969,11.23622225,10.70317601,10.99759362,10.09666617,10.84138888,11.27815764,11.26149741,10.54271597,11.29884026
Peve_00007470,9.014292119,9.922068419,9.103148054,10.72454813,10.74953012,8.875805584,10.45388557,9.611891661,9.111082045,9.854622192,6.391015158,9.015354934
Peve_00007471,7.725166911,7.275323955,7.988656798,6.391015158,7.456343198,6.391015158,7.512853941,7.953567342,6.391015158,6.391015158,6.391015158,7.963434287
Peve_00007473,8.489811203,7.664155832,8.187492808,9.178608352,6.391015158,8.688511106,6.828055823,7.010752923,8.573045968,7.750728873,8.289074001,7.750631768
Peve_00030100,7.082709081,6.935201481,6.677908055,7.203677965,6.631410908,7.835800432,6.910379843,6.391015158,7.929898872,7.221083215,6.914335293,6.906197801
Peve_00030101,7.726805837,7.873285761,8.155945462,7.846823831,8.081558694,6.391015158,7.215053718,7.599045007,6.391015158,8.152380128,6.391015158,7.736297212
Peve_00030106,12.31136173,12.79392822,12.57984524,12.39863298,13.13397185,11.5818441,12.83104433,12.49517291,10.93269531,12.66915793,12.1981498,12.1848504
Peve_00030107,8.082098706,7.918284805,7.821230903,6.391015158,6.391015158,7.965172293,7.285474408,8.005832287,6.391015158,7.181574759,6.391015158,8.152853593
Peve_00030104,7.621750532,7.480624985,8.11976155,8.650540533,8.046651359,8.233756848,8.0737971,8.300305514,9.421339901,8.428730347,8.445431433,7.865338293
Peve_00030105,7.685040743,7.275323955,7.697822285,9.000745011,7.91553715,7.973294572,7.790538974,7.788790816,6.391015158,8.301529257,6.391015158,8.192240478
Peve_00030108,6.843178776,6.914087834,7.457071942,6.391015158,7.35083761,6.391015158,6.610161255,7.02118352,6.391015158,6.391015158,6.391015158,6.756266697
Peve_00007478,8.959777507,8.241173722,7.748212114,8.739835605,7.883334073,7.089200676,8.737594098,7.656919265,8.722635365,8.79102559,8.044249389,8.372292171
Peve_00011819,7.12010311,6.391015158,7.180268146,6.391015158,7.143533171,7.517926137,7.142369435,7.089584366,6.391015158,7.761414587,6.391015158,7.037304654
Peve_00011818,9.950187466,9.697734194,9.982945645,8.598199998,9.541510528,9.605206118,9.625960038,9.747757661,6.391015158,9.919357144,9.461285558,9.637080524
Peve_00011811,8.751746921,8.535300482,8.347905608,8.29921881,9.072498979,8.899440476,9.209063659,7.86075805,8.857110803,7.201594536,6.391015158,8.960055287
Peve_00011810,11.17721491,10.83510834,11.52029279,10.38907998,11.20655109,10.88626313,11.4607307,11.51908416,10.76854149,10.90977746,11.45700742,10.90824258
Peve_00011813,9.17112288,9.154904621,8.954693528,9.761320458,8.56966757,7.932095592,9.619975791,9.027968265,6.391015158,8.196871163,8.493566888,9.528998879
Peve_00011812,7.123400384,6.391015158,7.354548562,9.032034142,7.385203591,6.391015158,7.157511768,7.394854979,6.391015158,8.066295093,6.391015158,6.391015158
Peve_00011815,8.94396803,9.135533419,9.354357333,10.02820075,8.677039845,8.990071657,8.859234578,9.102812099,6.391015158,9.537431933,9.529151701,9.038387008
Peve_00011814,11.5874186,10.76347074,9.299570845,11.0382102,11.74193304,11.1888174,9.94390361,10.71320223,8.468124141,9.305301696,8.493566888,11.92134247
Peve_00011817,9.030461155,9.150087238,8.412554406,9.219708715,9.074101658,8.642012647,8.328802964,8.002420386,8.088431878,7.221083215,9.151111854,8.053806593
Peve_00037347,7.442895505,6.391015158,6.391015158,6.391015158,9.020199506,8.398186634,6.391015158,7.26097051,6.391015158,7.328669482,6.391015158,8.258261273
Peve_00037341,8.454926402,8.032171939,7.751720852,8.229933519,8.564997623,8.941730058,9.221874944,9.383996375,8.420413279,8.875597265,8.89736512,9.368601941
Peve_00037340,10.46915027,10.32563765,10.28556407,10.13440131,11.08016934,9.791850753,10.80999943,10.70241652,6.391015158,10.52416012,10.44175402,10.4459807
Peve_00037343,7.78727919,6.935201481,7.219052123,6.391015158,6.391015158,7.624125642,6.391015158,6.391015158,6.391015158,8.025007041,6.391015158,7.250064383
Peve_00037342,7.136431399,7.545746635,6.730248957,8.475109039,8.154941177,8.831372272,7.105677431,7.363349573,6.391015158,7.803122958,8.044249389,7.286038171
Peve_00021862,7.276729281,6.993924259,7.621285927,6.391015158,7.07585053,6.391015158,6.854347519,7.376091007,6.391015158,6.391015158,8.044249389,7.158808567
Peve_00021861,7.538498496,8.519973634,7.791264136,6.391015158,7.556408296,8.369311852,7.933407516,7.62356687,6.391015158,7.393230402,6.391015158,7.736297212
Peve_00021864,6.848614518,6.761890518,6.647704269,7.242254609,7.022720084,6.391015158,7.824452025,6.823313419,7.407382091,7.345279344,6.391015158,6.649630915
Peve_00033454,8.911787103,8.902194314,9.127378639,6.391015158,10.5334466,9.495393905,10.20037502,9.335578454,9.694338153,8.577216663,8.998111607,9.017933264
Peve_00033450,8.068894597,7.826393478,7.52969249,6.391015158,6.391015158,6.391015158,8.21817087,8.405319214,6.391015158,8.353952771,6.391015158,7.778734413
Peve_00004444,11.72475418,12.09961266,12.00674397,11.39567566,11.93208898,10.57561883,12.3307583,12.0161644,11.42406657,10.82995116,11.33124983,11.53383625
Peve_00004445,8.739704337,8.60574237,8.499585948,6.391015158,9.330647795,8.953038936,8.826652418,8.885392302,6.391015158,8.373063422,8.172811764,8.587945006
Peve_00004447,6.391015158,7.79867069,7.47807908,6.391015158,11.71485619,7.517926137,10.90740532,6.391015158,6.391015158,6.391015158,6.391015158,6.391015158
Peve_00010962,9.395130267,9.197521953,10.34464006,8.99280962,11.26905948,8.187327569,11.07382176,8.518199544,9.195385072,7.600794699,6.391015158,9.332141507
Peve_00004441,11.38865549,10.89490032,12.02676849,10.82821329,12.05363287,11.17087757,11.47687484,12.22184247,10.67884689,11.83148019,11.17960663,11.11029307
Peve_00010960,8.809036674,8.778109111,8.415552534,9.055040818,8.865103837,8.891607895,8.786703335,8.402858705,8.468124141,8.772522972,9.235375679,8.522466284
Peve_00010961,10.28608025,9.792379827,12.64130032,9.192444448,12.87907789,9.384524154,11.85279353,8.706641971,9.511118026,8.60920598,8.788525863,9.999367801
Peve_00018812,6.790836363,6.391015158,6.668210363,6.391015158,6.85507508,6.391015158,6.960719302,7.02118352,6.391015158,6.391015158,6.391015158,6.689506221
Peve_00015525,7.556116719,7.961563874,6.952535737,7.698838426,8.524613769,7.453357542,7.201089525,7.44300821,6.391015158,7.328669482,7.537234854,7.669247179
Peve_00011109,10.14472175,10.43762313,10.17938952,10.16235793,10.74116781,10.35382375,9.543579403,10.29777003,10.0865583,10.62479706,10.13146534,10.33109238
Peve_00011108,10.70145334,10.34129273,11.04679422,9.695586086,10.45733572,9.987545013,10.73489025,10.31082068,6.391015158,10.58820045,9.030106039,10.58411936
Peve_00011103,8.115063774,8.381781877,7.789574789,6.391015158,8.548520135,6.391015158,8.068030673,8.410226046,6.391015158,8.288073982,9.365362949,7.986694149
Peve_00011100,8.605018031,8.768564271,6.886311418,8.427281162,7.641930294,8.081432732,7.11636632,8.137844681,6.391015158,7.588285882,7.82016089,8.157847278
Peve_00011107,8.046965378,8.637834428,8.452933538,8.29921881,9.389289282,9.56472204,8.454688894,8.76952911,6.391015158,8.505098583,9.57264104,7.878077742
Peve_00012759,7.395661092,7.695576033,6.846505361,6.391015158,7.600094805,7.383815321,7.714047593,7.711675651,6.391015158,7.900923785,8.750197502,8.220969411
Peve_00011105,10.96164848,11.16785648,11.31001452,11.76467967,10.90333866,11.75716412,10.9226554,11.14770961,11.27605255,10.78162409,11.71369976,11.15837255
Peve_00011104,7.856223286,8.236363366,8.103181317,6.391015158,8.064233626,6.391015158,7.792996787,7.742334442,6.391015158,8.082414886,6.391015158,8.167773435
Peve_00012758,8.200247122,8.177122544,7.878815707,7.97725721,8.752217069,8.523221425,8.603744553,8.137844681,6.391015158,7.771994364,8.788525863,8.003837295
Peve_00001357,9.134356111,8.539104158,8.698702212,6.391015158,8.245355208,6.391015158,8.517988894,8.214619383,6.391015158,9.0226695,9.061370398,8.716318841
Peve_00001359,11.52948737,11.69428076,11.6403086,11.68300913,11.96154866,11.44192786,11.67263368,11.82532167,11.46713477,11.89005834,12.16695615,12.14835189
Peve_00001358,8.120856092,7.826393478,8.500520722,7.97725721,8.492863253,7.889348492,7.939879279,8.397923402,6.391015158,8.892746537,6.391015158,7.771777661
Peve_00044282,7.9628529,8.114853886,7.617302764,8.28566691,6.391015158,7.678552694,7.410190726,8.06883902,9.567932393,8.10619276,8.89736512,8.262844765
Peve_00039757,7.765396466,8.260230364,7.648733815,6.391015158,8.613221433,6.391015158,8.316284865,7.363349573,6.391015158,6.391015158,8.445431433,7.750631768
Peve_00002233,7.209905081,7.345666444,7.028388581,6.391015158,7.000082582,6.944972064,6.790229245,6.697265749,7.521822715,7.377544213,6.391015158,7.069884052
Peve_00037598,10.61621196,10.42299222,10.91559607,10.10228105,11.32239481,10.66092566,10.58885684,11.29058245,9.719566735,10.97176704,10.35799209,10.38481506
Peve_00024990,7.460251433,7.718530633,7.457071942,6.391015158,7.343793546,8.096102568,6.391015158,7.080257472,6.391015158,6.391015158,6.391015158,7.237692568
Peve_00015528,6.988391294,6.729731037,6.782430071,6.391015158,7.085956112,6.391015158,6.946823909,6.774511726,7.116966447,7.117880969,7.287897242,6.812399124
Peve_00026848,7.274057353,6.8188756,7.341167466,6.391015158,6.391015158,6.391015158,7.066827347,7.363349573,6.391015158,6.391015158,6.391015158,7.172565733
Peve_00043400,10.52478688,10.9624375,10.88639869,9.761320458,11.16711307,10.62695086,10.44215461,10.23524044,10.24625509,10.23647146,10.44175402,9.722002041
Peve_00043402,9.431710515,9.213747361,9.908370571,9.366874712,9.498497307,9.20911238,9.652579402,9.748676096,8.023106563,10.00068226,9.179773538,9.348463841
Peve_00043404,7.880649142,7.126809457,7.945394051,6.391015158,7.923446356,6.391015158,7.58456125,8.448817681,6.391015158,7.160982143,6.391015158,7.736297212
Peve_00026846,7.579118252,7.733558561,7.225322921,6.391015158,7.418251161,7.699537414,7.64573475,6.852916989,6.391015158,7.047476908,7.287897242,7.832834392
Peve_00043406,8.35761135,8.669164745,8.51446205,8.463317713,8.946618791,6.391015158,8.613767809,9.037167984,7.716415061,8.366725179,9.091938751,8.55924782
Peve_00027719,12.06537957,12.1847682,12.42728508,12.44606945,8.452684625,12.01784458,11.67763003,12.06739393,12.71285712,12.46392176,12.38444564,12.04594069
Peve_00027718,8.01202001,8.156720054,8.527340257,6.391015158,7.205157916,8.315617508,7.700741969,7.689212601,6.391015158,8.218523788,6.391015158,7.963434287
Peve_00027713,7.991571764,7.345666444,7.595105344,6.391015158,7.134272322,6.391015158,7.587561516,7.466144841,6.391015158,7.79284616,6.391015158,7.957545173
Peve_00027712,11.08867681,11.22954547,11.75025391,11.91020536,13.70075754,11.79734469,11.80324013,12.07575795,11.66825859,12.4955278,11.41629649,11.35110232
Peve_00027711,8.636154991,8.778109111,8.544616394,8.364867578,8.760314495,8.891607895,8.720431295,8.716362936,6.391015158,8.288073982,6.391015158,8.803563676
Peve_00027710,9.144961158,8.398834375,8.296330167,8.758891593,8.92177907,8.937939458,9.662506378,9.990367144,9.839375975,9.348806401,9.715083714,10.16576898
Peve_00027717,10.18215394,10.07006853,10.02408924,10.47225438,6.391015158,9.956744164,9.760293465,9.557236966,9.94984963,8.527717058,10.05737348,9.823986204
Peve_00027716,8.049422156,7.784539241,7.924631752,8.258113071,7.510647126,7.973294572,8.155323571,8.173881169,6.391015158,7.523206962,6.391015158,8.137747774
Peve_00014052,8.166219774,8.22668607,6.391015158,8.045629049,7.833218144,6.391015158,8.030841921,7.448848115,6.391015158,8.32144498,6.391015158,7.158808567
Peve_00038698,8.666574228,8.355766059,7.76564127,8.55477255,8.395303797,9.236876452,8.115252329,8.493189724,6.391015158,7.937767658,8.710737884,8.235086066
Peve_00038696,6.730283565,6.391015158,6.730248957,6.391015158,6.391015158,6.391015158,6.932554174,6.906892824,6.391015158,7.423779131,6.391015158,6.86172261
Peve_00005936,10.65310555,10.06377929,10.74057722,9.590868342,8.689868029,10.03166285,9.899810069,10.60554819,9.944525251,10.55980091,9.437913944,9.978754612
Peve_00038695,7.333364694,7.905610507,7.418475058,6.391015158,7.858559191,8.764007382,7.792996787,7.921027095,9.071893491,8.655777711,6.391015158,7.48356441
Peve_00005933,8.401678772,8.49663882,9.126792689,9.279162289,9.543798497,8.33377081,9.061488119,9.150069032,8.785435024,9.510432545,6.391015158,8.476908269
Peve_00005932,7.453781953,7.833215653,7.97298186,6.391015158,7.615989323,7.923674398,7.557135204,7.125619248,6.391015158,7.862833199,6.391015158,6.906197801
Peve_00038691,7.462397721,7.322886859,7.816293384,6.391015158,7.391914255,6.391015158,7.581551766,7.689212601,6.391015158,7.1397691,6.391015158,7.43576492
Peve_00015909,8.55115065,7.527594988,8.590761901,8.29921881,9.413328773,7.601502616,10.20157011,7.3171687,6.391015158,6.391015158,6.391015158,8.112143302
Peve_00015907,6.391015158,6.391015158,6.391015158,6.391015158,6.839467265,7.740279394,6.780182544,6.391015158,6.391015158,6.708456029,8.628120345,7.144776636
Peve_00015906,6.859290523,7.224701065,7.166865115,7.846823831,6.391015158,6.391015158,6.591099255,7.061184764,6.391015158,7.201594536,8.289074001,6.884480888
Peve_00015905,9.28929692,9.341358277,8.641226702,9.17163807,8.635577845,9.758548137,9.035277803,9.305700098,9.649074424,9.679748316,9.734308867,9.423492217
Peve_00015904,7.510427578,8.087927104,6.775418779,6.391015158,7.988550502,8.345729246,7.836312971,8.737502711,8.000499005,7.509641692,6.391015158,7.845950937
Peve_00015901,7.057734745,6.391015158,6.760988241,6.391015158,6.391015158,6.391015158,7.326491769,7.107846603,6.391015158,6.391015158,6.391015158,7.445528829
Peve_00002194,9.018931358,8.972629883,8.485482737,9.837244252,8.827237478,8.497051932,9.502464236,8.924121512,9.525538258,7.523206962,6.391015158,9.045979148
